event_id,timestamp,minutes,home_score,away_score,chl_line,chl_hi,chl_low
20200214FRI29,2020-02-15 08:30:23,0:20:23,0,0,7.5,2.12,1.64
20200214FRI29,2020-02-15 08:30:23,0:20:23,0,0,8.5,2.90,1.35
20200214FRI29,2020-02-15 08:30:33,0:20:33,0,0,7.5,2.12,1.64
20200214FRI29,2020-02-15 08:30:33,0:20:33,0,0,8.5,2.90,1.35
20200214FRI29,2020-02-15 08:30:44,0:20:44,0,0,7.5,2.12,1.64
20200214FRI29,2020-02-15 08:30:44,0:20:44,0,0,8.5,2.90,1.35
20200214FRI29,2020-02-15 08:30:54,0:20:54,0,0,7.5,2.12,1.64
20200214FRI29,2020-02-15 08:30:54,0:20:54,0,0,8.5,2.90,---
20200214FRI29,2020-02-15 08:31:45,0:21:45,0,0,7.5,1.65,2.10
20200214FRI29,2020-02-15 08:31:45,0:21:45,0,0,8.5,2.15,1.62
20200214FRI29,2020-02-15 08:31:55,0:21:55,0,0,7.5,1.65,2.10
20200214FRI29,2020-02-15 08:31:55,0:21:55,0,0,8.5,2.15,1.62
20200214FRI29,2020-02-15 08:32:06,0:22:06,0,0,7.5,1.65,2.10
20200214FRI29,2020-02-15 08:32:06,0:22:06,0,0,8.5,2.15,1.62
20200214FRI29,2020-02-15 08:32:16,0:22:16,0,0,7.5,1.65,2.10
20200214FRI29,2020-02-15 08:32:16,0:22:16,0,0,8.5,2.15,1.62
20200214FRI29,2020-02-15 08:32:26,0:22:26,0,0,7.5,1.65,2.10
20200214FRI29,2020-02-15 08:32:26,0:22:26,0,0,8.5,2.15,1.62
20200214FRI29,2020-02-15 08:32:37,0:22:37,0,0,7.5,1.65,2.10
20200214FRI29,2020-02-15 08:32:37,0:22:37,0,0,8.5,2.15,1.62
20200214FRI29,2020-02-15 08:32:47,0:22:47,0,0,7.5,1.65,2.10
20200214FRI29,2020-02-15 08:32:47,0:22:47,0,0,8.5,2.15,1.62
20200214FRI29,2020-02-15 08:32:57,0:22:57,0,0,7.5,1.65,2.10
20200214FRI29,2020-02-15 08:32:57,0:22:57,0,0,8.5,2.15,1.62
20200214FRI29,2020-02-15 08:33:08,0:23:08,0,0,7.5,1.71,2.01
20200214FRI29,2020-02-15 08:33:08,0:23:08,0,0,8.5,2.27,1.56
20200214FRI29,2020-02-15 08:33:18,0:23:18,0,0,7.5,1.71,2.01
20200214FRI29,2020-02-15 08:33:18,0:23:18,0,0,8.5,2.27,1.56
20200214FRI29,2020-02-15 08:33:28,0:23:28,0,0,7.5,1.71,2.01
20200214FRI29,2020-02-15 08:33:28,0:23:28,0,0,8.5,2.27,1.56
20200214FRI29,2020-02-15 08:33:39,0:23:39,0,0,7.5,1.71,2.01
20200214FRI29,2020-02-15 08:33:39,0:23:39,0,0,8.5,2.27,1.56
20200214FRI29,2020-02-15 08:33:49,0:23:49,0,0,7.5,1.71,2.01
20200214FRI29,2020-02-15 08:33:49,0:23:49,0,0,8.5,2.27,1.56
20200214FRI29,2020-02-15 08:34:00,0:24:00,0,0,7.5,1.71,2.01
20200214FRI29,2020-02-15 08:34:00,0:24:00,0,0,8.5,2.27,1.56
20200214FRI29,2020-02-15 08:34:10,0:24:10,0,0,7.5,1.71,2.01
20200214FRI29,2020-02-15 08:34:10,0:24:10,0,0,8.5,2.27,1.56
20200214FRI29,2020-02-15 08:34:20,0:24:20,0,0,7.5,1.76,1.94
20200214FRI29,2020-02-15 08:34:20,0:24:20,0,0,8.5,2.35,1.52
20200214FRI29,2020-02-15 08:34:31,0:24:31,0,0,7.5,1.76,1.94
20200214FRI29,2020-02-15 08:34:31,0:24:31,0,0,8.5,2.35,1.52
20200214FRI29,2020-02-15 08:34:41,0:24:41,0,0,7.5,1.76,1.94
20200214FRI29,2020-02-15 08:34:41,0:24:41,0,0,8.5,2.35,1.52
20200214FRI29,2020-02-15 08:34:51,0:24:51,0,0,7.5,1.76,1.94
20200214FRI29,2020-02-15 08:34:51,0:24:51,0,0,8.5,2.35,1.52
20200214FRI29,2020-02-15 08:35:03,0:25:03,0,0,7.5,1.76,1.94
20200214FRI29,2020-02-15 08:35:03,0:25:03,0,0,8.5,2.35,1.52
20200214FRI29,2020-02-15 08:35:14,0:25:14,0,0,7.5,1.76,1.94
20200214FRI29,2020-02-15 08:35:14,0:25:14,0,0,8.5,2.35,1.52
20200214FRI29,2020-02-15 08:35:24,0:25:24,0,0,7.5,1.76,1.94
20200214FRI29,2020-02-15 08:35:24,0:25:24,0,0,8.5,2.35,1.52
20200214FRI29,2020-02-15 08:35:35,0:25:35,0,0,7.5,1.76,1.94
20200214FRI29,2020-02-15 08:35:35,0:25:35,0,0,8.5,2.35,1.52
20200214FRI29,2020-02-15 08:35:45,0:25:45,0,0,7.5,1.76,1.94
20200214FRI29,2020-02-15 08:35:45,0:25:45,0,0,8.5,2.35,1.52
20200214FRI29,2020-02-15 08:35:55,0:25:55,0,0,7.5,1.84,1.86
20200214FRI29,2020-02-15 08:35:55,0:25:55,0,0,8.5,2.48,1.47
20200214FRI29,2020-02-15 08:36:05,0:26:05,0,0,7.5,1.84,1.86
20200214FRI29,2020-02-15 08:36:05,0:26:05,0,0,8.5,2.48,1.47
20200214FRI29,2020-02-15 08:36:16,0:26:16,0,0,7.5,1.84,1.86
20200214FRI29,2020-02-15 08:36:16,0:26:16,0,0,8.5,2.48,1.47
20200214FRI29,2020-02-15 08:36:26,0:26:26,0,0,7.5,1.84,1.86
20200214FRI29,2020-02-15 08:36:26,0:26:26,0,0,8.5,2.48,1.47
20200214FRI29,2020-02-15 08:36:36,0:26:36,0,0,7.5,1.84,1.86
20200214FRI29,2020-02-15 08:36:36,0:26:36,0,0,8.5,2.48,1.47
20200214FRI29,2020-02-15 08:36:47,0:26:47,0,0,7.5,1.84,1.86
20200214FRI29,2020-02-15 08:36:47,0:26:47,0,0,8.5,2.48,1.47
20200214FRI29,2020-02-15 08:36:57,0:26:57,0,0,7.5,1.84,1.86
20200214FRI29,2020-02-15 08:36:57,0:26:57,0,0,8.5,2.48,1.47
20200214FRI29,2020-02-15 08:37:07,0:27:07,0,0,7.5,1.84,1.86
20200214FRI29,2020-02-15 08:37:07,0:27:07,0,0,8.5,2.48,1.47
20200214FRI29,2020-02-15 08:37:17,0:27:17,0,0,7.5,1.84,1.86
20200214FRI29,2020-02-15 08:37:17,0:27:17,0,0,8.5,2.48,1.47
20200214FRI29,2020-02-15 08:37:28,0:27:28,0,0,7.5,1.90,1.80
20200214FRI29,2020-02-15 08:37:28,0:27:28,0,0,8.5,2.60,1.43
20200214FRI29,2020-02-15 08:37:38,0:27:38,0,0,7.5,1.90,1.80
20200214FRI29,2020-02-15 08:37:38,0:27:38,0,0,8.5,2.60,1.43
20200214FRI29,2020-02-15 08:37:49,0:27:49,0,0,7.5,1.90,1.80
20200214FRI29,2020-02-15 08:37:49,0:27:49,0,0,8.5,2.60,1.43
20200214FRI29,2020-02-15 08:37:59,0:27:59,0,0,7.5,1.93,1.77
20200214FRI29,2020-02-15 08:37:59,0:27:59,0,0,8.5,2.68,1.41
20200214FRI29,2020-02-15 08:38:09,0:28:09,0,0,7.5,1.93,1.77
