timestamp,line,corner_hi,corner_low,game_starting_time,minutes
2020-02-12 18:46:19,11.5,2.19,1.60,2020-02-12 18:00:00,00:46:19
2020-02-12 18:46:19,12.5,3.30,1.28,2020-02-12 18:00:00,00:46:19
2020-02-12 18:46:29,11.5,2.19,1.60,2020-02-12 18:00:00,00:46:29
2020-02-12 18:46:29,12.5,3.30,1.28,2020-02-12 18:00:00,00:46:29
2020-02-12 18:46:39,11.5,2.08,1.66,2020-02-12 18:00:00,00:46:39
2020-02-12 18:46:39,12.5,3.10,1.31,2020-02-12 18:00:00,00:46:39
2020-02-12 18:46:49,11.5,2.08,1.66,2020-02-12 18:00:00,00:46:49
2020-02-12 18:46:49,12.5,3.10,1.31,2020-02-12 18:00:00,00:46:49
2020-02-12 18:46:59,11.5,1.98,1.73,2020-02-12 18:00:00,00:46:59
2020-02-12 18:46:59,12.5,2.90,1.35,2020-02-12 18:00:00,00:46:59
2020-02-12 18:47:09,11.5,1.98,1.73,2020-02-12 18:00:00,00:47:09
2020-02-12 18:47:09,12.5,2.90,1.35,2020-02-12 18:00:00,00:47:09
2020-02-12 18:47:19,11.5,1.98,1.73,2020-02-12 18:00:00,00:47:19
2020-02-12 18:47:19,12.5,2.90,1.35,2020-02-12 18:00:00,00:47:19
2020-02-12 18:47:30,11.5,1.98,1.73,2020-02-12 18:00:00,00:47:30
2020-02-12 18:47:30,12.5,2.90,1.35,2020-02-12 18:00:00,00:47:30
2020-02-12 18:47:40,11.5,1.98,1.73,2020-02-12 18:00:00,00:47:40
2020-02-12 18:47:40,12.5,2.90,1.35,2020-02-12 18:00:00,00:47:40
2020-02-12 18:47:50,11.5,1.88,1.82,2020-02-12 18:00:00,00:47:50
2020-02-12 18:47:50,12.5,2.50,1.46,2020-02-12 18:00:00,00:47:50
2020-02-12 18:48:00,11.5,1.89,1.81,2020-02-12 18:00:00,00:48:00
2020-02-12 18:48:00,12.5,2.50,1.46,2020-02-12 18:00:00,00:48:00
2020-02-12 18:48:10,11.5,1.89,1.81,2020-02-12 18:00:00,00:48:10
2020-02-12 18:48:10,12.5,2.50,1.46,2020-02-12 18:00:00,00:48:10
2020-02-12 18:48:20,11.5,1.89,1.81,2020-02-12 18:00:00,00:48:20
