timestamp,line,corner_hi,corner_low,game_starting_time,minutes
2020-02-12 09:11:04,8.5,2.88,1.36,2020-02-12 08:30:00,00:41:04
2020-02-12 09:11:19,7.5,1.97,1.74,2020-02-12 08:30:00,00:41:19
2020-02-12 09:11:19,8.5,2.88,1.36,2020-02-12 08:30:00,00:41:19
2020-02-12 09:11:35,7.5,1.97,1.74,2020-02-12 08:30:00,00:41:35
2020-02-12 09:11:35,8.5,2.88,1.36,2020-02-12 08:30:00,00:41:35
2020-02-12 09:11:50,7.5,2.07,1.67,2020-02-12 08:30:00,00:41:50
2020-02-12 09:11:50,8.5,3.05,1.32,2020-02-12 08:30:00,00:41:50
2020-02-12 09:12:05,7.5,2.07,1.67,2020-02-12 08:30:00,00:42:05
2020-02-12 09:12:05,8.5,3.05,1.32,2020-02-12 08:30:00,00:42:05
2020-02-12 09:12:20,7.5,2.07,1.67,2020-02-12 08:30:00,00:42:20
2020-02-12 09:12:20,8.5,3.05,1.32,2020-02-12 08:30:00,00:42:20
2020-02-12 09:12:35,7.5,2.07,1.67,2020-02-12 08:30:00,00:42:35
2020-02-12 09:12:35,8.5,3.05,1.32,2020-02-12 08:30:00,00:42:35
2020-02-12 09:12:50,7.5,2.07,1.67,2020-02-12 08:30:00,00:42:50
2020-02-12 09:12:50,8.5,3.05,1.32,2020-02-12 08:30:00,00:42:50
2020-02-12 09:13:06,7.5,2.17,1.61,2020-02-12 08:30:00,00:43:06
2020-02-12 09:13:06,8.5,3.25,1.29,2020-02-12 08:30:00,00:43:06
2020-02-12 09:13:21,7.5,2.17,1.61,2020-02-12 08:30:00,00:43:21
2020-02-12 09:13:21,8.5,3.25,1.29,2020-02-12 08:30:00,00:43:21
2020-02-12 09:13:36,7.5,2.17,1.61,2020-02-12 08:30:00,00:43:36
2020-02-12 09:13:36,8.5,3.25,1.29,2020-02-12 08:30:00,00:43:36
2020-02-12 09:13:51,7.5,2.17,1.61,2020-02-12 08:30:00,00:43:51
2020-02-12 09:13:51,8.5,3.25,1.29,2020-02-12 08:30:00,00:43:51
2020-02-12 09:14:06,6.5,1.63,2.13,2020-02-12 08:30:00,00:44:06
2020-02-12 09:14:06,7.5,2.29,1.55,2020-02-12 08:30:00,00:44:06
2020-02-12 09:14:21,6.5,1.63,2.13,2020-02-12 08:30:00,00:44:21
2020-02-12 09:14:21,7.5,2.29,1.55,2020-02-12 08:30:00,00:44:21
2020-02-12 09:14:36,6.5,1.63,2.13,2020-02-12 08:30:00,00:44:36
2020-02-12 09:14:36,7.5,2.29,1.55,2020-02-12 08:30:00,00:44:36
2020-02-12 09:14:52,6.5,1.63,2.13,2020-02-12 08:30:00,00:44:52
2020-02-12 09:14:52,7.5,2.29,1.55,2020-02-12 08:30:00,00:44:52
2020-02-12 09:15:07,6.5,1.70,2.02,2020-02-12 08:30:00,00:45:07
2020-02-12 09:15:07,7.5,2.40,1.50,2020-02-12 08:30:00,00:45:07
2020-02-12 09:15:22,6.5,1.70,2.02,2020-02-12 08:30:00,00:45:22
2020-02-12 09:15:22,7.5,2.30,1.54,2020-02-12 08:30:00,00:45:22
2020-02-12 09:15:37,6.5,1.70,2.02,2020-02-12 08:30:00,00:45:37
2020-02-12 09:15:37,7.5,2.30,1.54,2020-02-12 08:30:00,00:45:37
2020-02-12 09:15:52,6.5,1.70,2.02,2020-02-12 08:30:00,00:45:52
2020-02-12 09:15:52,7.5,2.30,1.54,2020-02-12 08:30:00,00:45:52
2020-02-12 09:16:07,6.5,1.70,2.02,2020-02-12 08:30:00,00:46:07
